,0_mean,0_std,1_mean,1_std,2_mean,2_std,3_mean,3_std,4_mean,4_std
0,0.8773039771424844,0.12952113707127202,0.870896274692169,0.12951320104170938,0.8763873974533353,0.13149295415935866,0.8801016712413485,0.12401666397774,0.8899878613470186,0.11324773687432117
1,0.8835480979024917,0.12451962388294242,0.8532273197868676,0.14371623512407528,0.8664401590737904,0.13528022574988405,0.8812378267543854,0.12262313465525006,0.8813064979145835,0.12467958911208733
2,0.8890037101916959,0.11275890451306292,0.8683687187932269,0.13254600527983032,0.8727295117253205,0.12698633183178087,0.8674007118663073,0.13442571588941266,0.891973276012061,0.109528607467933
3,0.8692584318609836,0.13822686779132604,0.88447294349513,0.1189772625602866,0.8693784428664394,0.13491298250492542,0.8923286802142105,0.123048955282142,0.8788897034565583,0.12119015810737928
4,0.9005794002134908,0.10476102591956316,0.8830256993969787,0.12110864190554828,0.892778775043003,0.11510623028700347,0.9019099948955611,0.10676826717546009,0.8800682125520226,0.12413249537228103
5,0.8742356831669755,0.12710274516218614,0.8566719935792677,0.1385783662779055,0.8849845177240774,0.11889181400472727,0.8596764018307775,0.14375729774583426,0.8895365233573866,0.11361480972673584
6,0.8589229243850326,0.13725493101804057,0.8746680592336528,0.12449176749410493,0.888759000479306,0.11531203617865603,0.8801468293233294,0.12202037004287941,0.877700861018396,0.12221626615748254
7,0.8867159453959182,0.12981667277495257,0.8603381289339846,0.1414743956549145,0.8842153683363109,0.11951940546289679,0.8750216912763253,0.1338727064508754,0.8778291445743827,0.12280102602973562
8,0.8943851333102816,0.11434552742477641,0.856757370131101,0.1387564493986981,0.8799331084983044,0.12228710440623629,0.8701797399372777,0.13432649469812347,0.8918762344281064,0.11032338037894339
9,0.8948687499933287,0.11536503748854574,0.8774222168913325,0.12721829254123473,0.9049960003003633,0.10395169390225292,0.8992187243165711,0.11170838372680297,0.8595940878837894,0.1415465113860135
10,0.887446525502532,0.12100452038341193,0.882158822226269,0.12095006794177925,0.8944260629723408,0.10872334137782223,0.8934171895906603,0.11741040215098358,0.8732719699073725,0.12415316621980808
11,0.8824845129502655,0.12140595601003747,0.8575542654625965,0.14085530904636495,0.8708518523746372,0.1308706252856378,0.8856588548051629,0.12202369887146589,0.8678664629844247,0.13048896296804335
12,0.881123026930804,0.12177591669752096,0.8619151089495395,0.14331981810166217,0.8808189846030395,0.12225614327625055,0.865701479150945,0.13543961259775394,0.888756654135207,0.11582587906970887
13,0.8826867949463356,0.119785918048212,0.8764682482059823,0.11954433133205425,0.8896134228865892,0.11251831267032836,0.8904649428914365,0.11901894170884135,0.8632039763213977,0.1335064639074091
14,0.8862744855307311,0.11739534386418803,0.8528980147792662,0.14635020990359182,0.8694479985987191,0.13380438761775226,0.8827321641658566,0.12285094431111962,0.883258356895721,0.11734387630421647
15,0.8700361946551864,0.13395483725948193,0.880514774877645,0.12709158678225485,0.8681754957375729,0.132118600024119,0.8788317979120092,0.126818070910879,0.871798586400579,0.12908316155297536
16,0.8789678719249431,0.12373291344381387,0.8693525473097861,0.1328059200711247,0.8740852632012845,0.1312694585062029,0.8858549944811573,0.11818138294388837,0.8938539555440007,0.10946451136972017
17,0.8754191693893736,0.1284817025490933,0.8658689159476268,0.1323604467990249,0.8846474149954193,0.1162108155226504,0.8945719899663584,0.11588842558466218,0.887916370706895,0.11363622048434886
18,0.896297062835425,0.10786152416251206,0.875462603960944,0.12594396459835408,0.8895693159462583,0.11594980872203382,0.9051348248542137,0.10339489115761712,0.8788331934434126,0.12424237314505274
19,0.8877503641956686,0.12060997593497572,0.9127844643965717,0.0917845119169354,0.8596657870575664,0.13788945366424724,0.874367941409061,0.12836319862429496,0.8832764609136318,0.12097878468733135
20,0.8633058777866124,0.13788186992757562,0.8769152293662906,0.12349503608181801,0.8864230150268798,0.11840245153456837,0.8890170867879671,0.12305351690326681,0.8758097183708821,0.12520402792614438
21,0.8822585170813368,0.12200529426924439,0.8835419110768056,0.1202378451126257,0.8878343475997165,0.11849787261577968,0.8839796214949335,0.1269960736714256,0.8660310403675276,0.13239575907301118
22,0.8742526114390371,0.1255654357770733,0.8860910391555069,0.11941528370697303,0.8810951947929223,0.12730090855130372,0.8954037386896273,0.11567700528942107,0.8850071247239244,0.11680813904460657
23,0.8734811387169924,0.12990303258186017,0.8871302061179915,0.11691350375599718,0.8812142673798107,0.12140420379963018,0.8795547838175425,0.12833044292116846,0.8720588736279183,0.1257110904234067
24,0.8640597004972265,0.13748923443592725,0.8832972590126018,0.12067579100338333,0.8776234932518635,0.12552117498672646,0.882584425749642,0.12588366269649157,0.8555421217766227,0.1442617576032563
25,0.8835129543866354,0.11653311555221237,0.85315951477306,0.14663978572798092,0.8997091787342618,0.10614699687170631,0.8886479322684674,0.1217746977675882,0.8607674983978447,0.1373989377625902
26,0.8820382923046846,0.12248207593060605,0.8822880247684877,0.12204076345142915,0.8683205136139515,0.13707508995180426,0.8805420157708328,0.1263320754560127,0.8845928404186891,0.11521066018140487
27,0.8828022252670512,0.12935279307616526,0.8718817568229291,0.12830454392653068,0.877520396658414,0.12555080965238619,0.8824183074145798,0.12639761066649827,0.8857326577110644,0.11671456479169048
28,0.8803658708855606,0.12630621879085935,0.8719144431901027,0.1292597145423813,0.8847643699881272,0.11691680084130351,0.8868300044627029,0.12703023948587203,0.8793971040706443,0.1189150279771316
29,0.876278792534403,0.12758959204368722,0.8748233673732139,0.1320656045126167,0.8992080230027186,0.10936688420592082,0.8998043164313383,0.11318188813087522,0.8759383322706186,0.12577446464514824
30,0.8898250378919113,0.1134616556181578,0.8769623578383353,0.1267079071549421,0.88095853863861,0.12670048488760277,0.8828954700943438,0.12091119413899712,0.8738127998102542,0.12526070749272114
31,0.8951257825333486,0.10968921000372485,0.884881406949474,0.11641670645365576,0.8907983969420787,0.11416220369149042,0.8911847695768438,0.11801119468321766,0.8823888512234617,0.11744882942927469
32,0.8765095475853574,0.12848654336860776,0.8811088571171587,0.11872666681720992,0.8749582666503168,0.13317690226072113,0.8848897148087885,0.12082203522794116,0.8721807569397393,0.1290624119690821
33,0.8789265950372254,0.12225740450847462,0.8530740209613045,0.14432597094088476,0.879248135120021,0.1272865466078014,0.8550725852235674,0.14617821177155818,0.8656683039917952,0.13440057648348977
34,0.882842568273106,0.12760497882830288,0.8848565313877095,0.1230371289187152,0.8722074259193018,0.12855055732867926,0.8934869956390207,0.11712360276672996,0.8742903764773519,0.1263815336979183
35,0.887045525959617,0.11795157096397425,0.8705653268458297,0.13030067569129647,0.8790087335744539,0.12565039347063037,0.8864463695703149,0.12255887968184895,0.8811497067599271,0.11739716057065203
36,0.8735460506258423,0.12672583132806692,0.8631227244556627,0.13613789266767248,0.8885170626387475,0.11439485779205384,0.8887668385399231,0.11472332568514369,0.876392050569238,0.12630665745233327
37,0.8859094346041343,0.11697167625586141,0.8700682879318247,0.13040211237344343,0.8804997512590662,0.12070904975288214,0.8775925560124588,0.12463854795540526,0.8708381062259591,0.12735115962757226
38,0.886863702655418,0.11307148354422214,0.8672370102292527,0.13675884945798233,0.8839858092989145,0.12263512755353119,0.8994074457362273,0.11583747252558634,0.865441722925873,0.1341015413033829
39,0.8851757797267896,0.11805165060995962,0.8695626517806715,0.13588872845332978,0.8788829256367359,0.1245933446537948,0.8752311845010893,0.1295443547737566,0.8748230817836564,0.12367635064299105
40,0.8741843005528698,0.1322420570828438,0.8826935178380898,0.12074086236833363,0.8616275655328338,0.13903692726790723,0.8750482037873603,0.13325754942663576,0.8922863439009076,0.11494998910601205
41,0.8834224534251648,0.12283542914896727,0.8761696457733985,0.1257625549706466,0.8878944707197735,0.11758258488497214,0.8999251538576841,0.11356022314511607,0.8825777584196914,0.11975063647412228
42,0.8795038686961879,0.12458857713653539,0.8780460028015417,0.1257625571867701,0.8892803274988719,0.1202609242207005,0.8795755423514452,0.12626125480963457,0.8715604357835988,0.1297609932304686
43,0.8810843374502147,0.12165541918993074,0.8639381071971733,0.13517971315251162,0.8693967997217033,0.12930461082107825,0.8753114795153967,0.12329913934995254,0.8980078350459441,0.10183547400563868
44,0.8800003161793902,0.12621457528083585,0.873584703395533,0.12820857610726547,0.8540956028893978,0.14431028472079196,0.8822877044512951,0.12164706437087998,0.8916221389531251,0.11088240269288184
