,0_mean,0_std,1_mean,1_std,2_mean,2_std,3_mean,3_std,4_mean,4_std
0,0.9530012254060333,0.03876892828855491,0.9555515950797567,0.03659489142729348,0.955511915827958,0.037012588367569446,0.9605141688469674,0.0322809623037933,0.9525445656811087,0.03776958125069484
1,0.9508262827512474,0.04151583852054675,0.9557182611892255,0.03632738424958471,0.9583017415540207,0.03106655439188067,0.9542968687624312,0.03787946499386753,0.9582989063032685,0.03273854347158688
2,0.9522955144968613,0.03837758746837123,0.9524705400461677,0.0385483983819241,0.9566286977449261,0.036149487907639506,0.9550212077403166,0.03762949128807811,0.9535077257699132,0.037845349880034414
3,0.9509958762281971,0.040662580388421854,0.9514577458648964,0.039208843180833876,0.9530250860124289,0.03782836089197113,0.9545051347701321,0.035964818005900685,0.9463853594989057,0.04236108873300115
4,0.9469921624248232,0.04281400229689463,0.9583450393763395,0.033708879014873544,0.9524296342566025,0.03856965222503814,0.9571464729030931,0.033865684576046946,0.9551456439330753,0.03603170670636153
5,0.9525789758453598,0.039129763839840695,0.9546561151568818,0.03654438067443474,0.9550751366666652,0.03620371579728512,0.9517776228841374,0.03944890177738605,0.9480156769004293,0.04302443514821549
6,0.9568358672725168,0.03673156402183483,0.9539738498689633,0.03656312897439441,0.9532055430481756,0.03990223349514116,0.9524021998759817,0.03864320201364891,0.951355264126311,0.03962509474318038
7,0.9574516987853455,0.03481072999094788,0.9540037070554921,0.03808231906446695,0.9544202327443579,0.03763356491158464,0.9558343192863253,0.034809406927728846,0.9553237534569918,0.03671554992474949
8,0.9530599929210839,0.039404409383016176,0.9559832911441106,0.03574112506713064,0.9583219351997082,0.03376102208188163,0.9561622283008425,0.03455937475219278,0.9558337181680668,0.03809546876806403
9,0.9556857487151053,0.03542449311517175,0.9566815548469739,0.03387826947959447,0.9565451755748232,0.03530072353796497,0.954317408830026,0.03744886133075825,0.9529325826837058,0.03828801609591972
10,0.9509382808703716,0.041812973542198935,0.9481340422810245,0.04150482673713651,0.9586993456002753,0.033974321633265164,0.958485546264561,0.03295850150285802,0.950655472751813,0.04040463673832187
