,0_mean,0_std,1_mean,1_std,2_mean,2_std,3_mean,3_std,4_mean,4_std
0,0.9726682452858189,0.017387209952443056,0.9742664632567584,0.01513696142854257,0.974458636780655,0.015468202566819963,0.9737341461570413,0.016044131112539693,0.9752326243615698,0.014074274246694822
1,0.972580773732728,0.018046723090015454,0.9716876157197216,0.017165530347918005,0.9717410070860097,0.017355077308457537,0.9716880695116449,0.018696257689226087,0.9706810345749998,0.0187962672948261
2,0.9747787948576669,0.015252678787206592,0.9732652933881034,0.015875254976575638,0.9742882097049363,0.016378327424726613,0.9738856765324252,0.015984133667475618,0.9723844700717007,0.01677645516417237
3,0.9744245951960928,0.015827227257860326,0.9715081401927278,0.01792518855111842,0.973665911473794,0.015202163817690304,0.973837699454972,0.016129442493424455,0.9753104216688325,0.015243903953294518
4,0.9754907734474817,0.013678209086461285,0.9722129968236621,0.017016178975112557,0.9748851383739311,0.014983881830255574,0.9730103294083077,0.016423663368249315,0.9698671968276701,0.017382342258645028
5,0.9736311063674052,0.015746432867558974,0.9734851696970568,0.01561978411468131,0.9736796243384032,0.016397782133211785,0.9734264946005348,0.016897300758952873,0.9746163741386878,0.014818930115015424
6,0.9756862681642565,0.014052416343927544,0.9746679981339846,0.014138894677496672,0.9756477762320377,0.01436814862424736,0.9748384130700242,0.015110451543870935,0.9726289122383023,0.016983678839330413
7,0.9739863971090807,0.015226912750660019,0.9724134584090349,0.017504008183620575,0.9756332189084014,0.013823916947659741,0.9730956795574244,0.016182283789345397,0.9718596624827717,0.01781008728569676
8,0.9738506312644515,0.015423212735550562,0.9716980482793092,0.017534599220161935,0.9757151133251125,0.01387249675180742,0.9732993236991182,0.015900340225121223,0.9724773575580687,0.017341002526873425
9,0.9727366459067143,0.01696999709249996,0.9726234935837054,0.015594079620131956,0.9753217556053535,0.014427864582803688,0.9734697713977175,0.014951251422116256,0.972239307362418,0.016970210512564563
10,0.9750905842299283,0.014234596824117568,0.9734230853962876,0.016579417241621656,0.9728221906581169,0.01734616850582757,0.9715790276982559,0.01744793654332601,0.9721153929075452,0.017483752223120746
11,0.9728340968712622,0.0178475442774333,0.9709117945654931,0.01782005726015856,0.9765704661000092,0.012859438236565565,0.9741533402108711,0.01589516058001893,0.9710944601775598,0.01821845004084837
12,0.9741270168482906,0.015292775948893497,0.971338830867418,0.017995486309574593,0.9714586672176737,0.018640026384524777,0.9754689745870825,0.014504905508233697,0.9732309077512893,0.01642254341336191
13,0.9731348950530749,0.016460968490881713,0.9725919900576458,0.01711854236657845,0.9740844858234239,0.014475663244103243,0.9748547144599116,0.015960402558888656,0.97266598826357,0.01615375361833809
