,0_mean,0_std,1_mean,1_std,2_mean,2_std,3_mean,3_std,4_mean,4_std
0,0.9302560495293148,0.06497072061231461,0.9339989503615825,0.06319440184300239,0.9270834435975669,0.06894145543663549,0.9361975018767907,0.05943021595334922,0.9271138562321244,0.06691988752388567
1,0.9295972301606198,0.06592701301254168,0.9270515667552081,0.06817673280904508,0.9231144733633433,0.07309049452826137,0.9292260908808583,0.06852164330805614,0.9332737617990394,0.06146645704040279
2,0.9244959668770685,0.07007591153997864,0.9208924503448648,0.07594134414072096,0.9351779778582157,0.06129732222834095,0.9178284929360274,0.07700513657449587,0.9322113183939569,0.06140784544559195
3,0.932261087403941,0.06405900617599819,0.9217319991452225,0.0719989654095715,0.9394766024134786,0.057173967350573174,0.9276726293502662,0.06882402329784143,0.9385981444852969,0.0548371008304469
4,0.9254935074494389,0.06777937207417437,0.9343155905886569,0.061603781941555115,0.9342294121559359,0.06166530716537897,0.9348865807692731,0.06150312273834993,0.9340917619383202,0.061224365262098505
5,0.9293709222820485,0.06665709000489446,0.9278565549592986,0.06698848970848453,0.9238055241482678,0.07070721255837768,0.9214605282548335,0.07428508202802492,0.9361567374011126,0.05817681805125935
6,0.9251918071130488,0.06961423073149584,0.9312669362982041,0.06449494323113168,0.9267166150250863,0.06823731445460418,0.9187520662656254,0.07439245211389,0.9380496588389393,0.06001059491141823
7,0.9377159510559704,0.06006825883524492,0.9321201393272198,0.06306578692953832,0.9291345092650969,0.06661336636558524,0.9264822131423815,0.0686705751449562,0.93375702937773,0.06320518300409964
8,0.9351168590816575,0.06235839558036383,0.9289698600018234,0.0668800019634761,0.9347555631758705,0.06072388588081009,0.9251064327441672,0.07028214873947738,0.9312355322733441,0.0666810256690504
9,0.9382655198503809,0.057010142170135863,0.932096400147402,0.06408950839770769,0.9238218295702711,0.07211459345525,0.9287863044286242,0.064899015400083,0.930665362703541,0.06467829890964888
10,0.938428625514334,0.05733805311924509,0.9319885954014473,0.06373624027463655,0.9328125251081801,0.06183995577743381,0.9260108067275843,0.07117980912514794,0.9347882897217482,0.05943513615138558
11,0.9313198278583547,0.06592965834215272,0.9252172762343385,0.0692621719646578,0.9274583624808634,0.066510297623497,0.9299936794617663,0.06472481546112692,0.9310201113955419,0.06476973261501906
12,0.9205616130416927,0.07373211476748223,0.928785367077865,0.0668185108802597,0.9246735787150422,0.06940960217313247,0.92377707568531,0.07152444574697743,0.9344511276364996,0.06247315830874254
13,0.9320958147765939,0.0627324789574291,0.9285614009932213,0.06635269659250273,0.939161634604807,0.054548676686648846,0.920387154668729,0.07425777480101477,0.9395241832834644,0.056430365748106906
