,0_mean,0_std,1_mean,1_std,2_mean,2_std,3_mean,3_std,4_mean,4_std
0,0.8571403203612945,0.1506543789035782,0.8539036239217515,0.14889139326893538,0.8709909480989522,0.13108190117651033,0.8628325070932947,0.14528019822388158,0.8425934399786404,0.15771067414119702
1,0.8528493968563928,0.150787270230631,0.8505302612223722,0.1559642443631566,0.8340396029463771,0.16617682411156212,0.8666684865414165,0.14452627457572959,0.8620350713580338,0.1443081197368583
2,0.8548543799267583,0.15187475391517535,0.8416865803705504,0.16650417769967588,0.8578510312944676,0.14868640207395847,0.8859252350345558,0.12406002281717013,0.8348422299649397,0.16503059511398266
3,0.849712616809188,0.15447061291008796,0.8514908604299037,0.14880707723267164,0.8632890789448524,0.14494237618615796,0.8711601985735762,0.13738352725130923,0.8559151900724817,0.14598699095030773
4,0.857745429140438,0.1445826989861623,0.8626219545298541,0.13921236637806203,0.8633990844340514,0.14124954773476905,0.8839434964664137,0.12674060319858926,0.8575128165618798,0.14393928163309544
5,0.8845219245958721,0.12106210403057874,0.8682802116905793,0.1361757802264804,0.8793351781258192,0.1311608898731349,0.8620282846008013,0.14479205720619825,0.8361047521025037,0.16273920910619324
6,0.8644865877096581,0.14127665219826138,0.8276418951292119,0.16653608673139825,0.8545321821752077,0.1477589495931929,0.8483638310650444,0.15208155067655202,0.8364388533656129,0.16249101317450315
7,0.8525733445946817,0.15208384288949564,0.8498876256734803,0.15153622054534557,0.8523253448947975,0.15098318540926636,0.8731196134597496,0.14266512079533125,0.8387899386102704,0.16347822732284759
8,0.8662439285630377,0.14467813131480836,0.8530066508159121,0.14895229040466157,0.8486529777493758,0.15693421916827963,0.8574017918779689,0.1511115076891072,0.84909666393624,0.15258845303656235
9,0.8581246544463987,0.14503083583641685,0.8629948082235087,0.13830023552076148,0.8561374195027056,0.14724071770487526,0.8752823930554942,0.1380299802236008,0.835828194330569,0.16332360977742919
10,0.8485534359408587,0.15354865086410333,0.8512813155308487,0.15240926176432795,0.8473688212917143,0.15608785067235786,0.8637349931646311,0.14658387290324815,0.8461707624512836,0.16765908830383372
11,0.8693099314782358,0.13741538268294173,0.837541379520016,0.1625425386428688,0.8675299329935436,0.14387739004615527,0.8425166132495432,0.1604619514452969,0.839736985246698,0.16098286039005813
12,0.8533728731588917,0.1523279178222104,0.8488919534006306,0.15306285064220299,0.8667029695502915,0.14392093632296116,0.8579192667254867,0.15295091821987572,0.8543546100569708,0.15116234336615733
13,0.8619032142490726,0.14268788336052787,0.8193258528571202,0.17744916782516126,0.8635819104126379,0.14613435078114395,0.8787694788419197,0.12952342892830826,0.84349496922371,0.15411167117649485
14,0.8786096894673943,0.12544908630418597,0.8558792573903066,0.14612723000762662,0.8492083391089279,0.15380077386021782,0.8594092540695818,0.14752257692029494,0.8433879096792994,0.15848671911619575
15,0.8606719866422528,0.1445055170719025,0.8611649163052764,0.14038809055429538,0.8832625563933195,0.13053641494292795,0.8702914939983672,0.14017998888838878,0.8452178667706065,0.15708558059636174
16,0.8574274106598401,0.145182216287325,0.8529289932809486,0.15033880947656217,0.8471428626193751,0.15750984313212876,0.8694279641530099,0.14078119501128042,0.8622464367940265,0.14244772757436613
17,0.8660235007879283,0.14351460063669103,0.8549787660699092,0.14559528619215387,0.8456554898369465,0.15686540801263682,0.8883518153274262,0.12050674015860725,0.8632490071894601,0.1415228681180909
18,0.8701276903834178,0.13745911576459702,0.868019636102704,0.1360422606574395,0.8553022098761098,0.1524219243509998,0.8725007775402311,0.13602385614069654,0.8435411342560261,0.1561407726069723
19,0.8461175336722467,0.15789151338430424,0.8635961981507835,0.13710342953728916,0.883750675078229,0.12744167143571944,0.8590594937862335,0.14937379368171633,0.8302583558221104,0.16631974969936017
20,0.8360382612696176,0.16390924204850246,0.8793299591869475,0.13227729211995023,0.8622815871607676,0.14335063869636896,0.841677876064766,0.1595238262479846,0.8395295667298203,0.1634675709788621
21,0.8667621550409272,0.1406504833861564,0.834308205213516,0.16507985445574408,0.8454249828686093,0.1558525221678014,0.8508967246431609,0.15442930660753357,0.8371247063538274,0.16276015007802136
22,0.8309026696365805,0.17526467777785748,0.8630789431373143,0.1399487625555129,0.8686069148217375,0.13775070096888248,0.8402984497080384,0.16751027155307718,0.8632260240941726,0.14288469556762984
